id,sentence,verb,xcomp,level,sub
19777,"Kuule, Mare, ma tahtsin küsida, mis ajal sa minu juurde jõuad?",tahtma,küsima,kl8,", ma tahtsin küsida"
19779,"Tead, Riho, tahtsin just ise ka sulle helistada ja küsida, kuidas ma sinu juurde saan?",tahtma,helistama,kl8,", tahtsin helistada"
19935,"Mulle tundub, et ta on väsinud ja ta tahab magada.",tahtma,magama,kl8,ja ta tahab magada
19943,"Mulle tundub, et ta on väsinud ja ta tahab magada.",tahtma,magama,kl8,ja ta tahab magada
19982,Tavaliselt lapsed ei armasta muuseumides käia.,armastama,käima,kl8,Tavaliselt lapsed ei armasta käia .
19984,Me oleme nii palju huvitavat näinud ja teada saanud.,saama,teadma,kl8,ja teada saanud
20033,Kuhu soovis Reet minna?,soovima,minema,kl8,Kuhu soovis minna ?
20041,"Ma kardan, et ma ei jõua täna vist tervet muuseumi läbi käia.",jõudma,käima,kl8,", et ma ei jõua täna vist käia"
20042,"Ega vist, kui te tahate rahulikult vaadata.",tahtma,vaatama,kl8,", kui te tahate vaadata"
20048,Ma tahaksin seda kindlasti vaatama minna.,tahtma,minema,kl8,Ma tahaksin minna .
20065,"Mina arvan küll, et me ei jõua siin täna kõik ära vaadata.",jõudma,vaatama,kl8,", et me ei jõua siin täna vaadata"
20137,Milliseid muuseume sa oskad nimetada?,oskama,nimetama,kl8,sa oskad nimetada ?
20192,"Kuule, Kaia, kas sa saaksid ja tahaksid minu ja mu emaga pühapäeval teatrisse tulla?",tahtma,tulema,kl8,ja tahaksid minu tulla
20315,"Me lihtsalt tahtsime tulla siia Estonia teatrisse vaatama, et kuidas teater seestpoolt välja näeb.",tahtma,tulema,kl8,Me lihtsalt tahtsime tulla .
20335,"Mina tahtsin küsida, et kui palju inimesi üldse Estonia teatris töötab?",tahtma,küsima,kl8,Mina tahtsin küsida ?
20355,Võib olla nüüd läheksime korra ja katsume (= proovime) selle pöördlavaga sõita.,katsuma,sõitma,kl8,ja katsume proovime sõita
20436,Tahad proovida?,tahtma,proovima,kl8,Tahad proovida ?
20529,Ema ei luba Katil sõbranna poole minna.,lubama,minema,kl8,Ema ei luba minna .
20539,Ma oskan sinu juurde tulla.,oskama,tulema,kl8,Ma oskan tulla .
20540,"Kahjuks ma ei oska sind aidata, sest ma pole seda kunagi varem teinud.",oskama,aitama,kl8,Kahjuks ma ei oska aidata teinud .
20541,Ma ei jõua enam kannatada.,jõudma,kannatama,kl8,Ma ei jõua enam kannatada .
20542,Ma suudan selle raamatu neljapäevaks läbi lugeda.,suutma,lugema,kl8,Ma suudan lugeda .
20543,Ma ei suuda mitut asja korraga teha.,suutma,tegema,kl8,Ma ei suuda teha .
20549,Ma ei suuda midagi paremat öelda.,suutma,ütlema,kl8,Ma ei suuda öelda .
20550,"Kas sa oskad mind aidata, see matemaatika ülesanne on nii raske?",oskama,aitama,kl8,Kas sa oskad aidata raske ?
20563,Sa suutsid mind jälle üllatada.,suutma,üllatama,kl8,Sa suutsid üllatada .
20626,"Eestlased on laulu- ja tantsurahvas, sest nad armastavad väga laulda ja tantsida.",armastama,laulma,kl8,", sest nad armastavad laulda"
20637,"Enne laulu- ja tantsupidu toimuvad eelvoorud ja peole pääsevad ainult need, kes oskavad kõige paremini tantsida ja laulda.",oskama,tantsima,kl8,", kes oskavad tantsida"
20667,"Jaa, mulle ka see mõte meeldib, meie koolis toimub see juba mitmendat aastat ning sel korral mõtlesin, et tahaksin ka ise sellest osa võtta.",tahtma,võtma,kl8,", et tahaksin võtta"
20673,"Ma mõtlesin, et kuna sina oled eestlane, siis sa kindlasti oskaksid mulle mõnda head eestikeelset laulu soovitada.",oskama,soovitama,kl8,"eestlane , siis sa kindlasti oskaksid soovitada"
20712,Kas sa oskad laulda?,oskama,laulma,kl8,Kas sa oskad laulda ?
20724,Keda sa eesti heliloojatest ja dirigentidest oskad nimetada?,oskama,nimetama,kl8,sa oskad nimetada ?
20737,"Noor rüütel Hans von Risbiter saab isalt päranduseks reliikvialaeka Püha Brigita säilmetega, mida Pirita klooster soovib endale saada.",soovima,saama,kl8,", klooster soovib saada"
20740,"Filmis näeme, kuidas Endel püüab luua kontakti õpilastega ja hakkab vaatamata direktori vastuseisule lastele vehklemist õpetama.",püüdma,looma,kl8,", kuidas Endel püüab luua hakkab"
20741,"Koolidirektor aga püüab Endli minevikust leida põhjust, et temast vabaneda.",püüdma,leidma,kl8,Koolidirektor aga püüab leida .
20743,"Väike tüdruk püüab olla hea laps, uskudes, et nii tuleb ema kiiremini tagasi.",püüdma,olema,kl8,tüdruk püüab olla laps uskudes .
20746,"Kümneosaline seriaal räägib 18-aastasest Annast, gümnaasiumi viimases klassis õppivast kogelevast nohikust, kes unistab saada kuulsaks räppariks.",unistama,saama,kl8,", kes unistab saada"
20748,"Anna otsustab osaleda räppar Genka korraldatud räpilahingus, mille peaauhind on plaadileping ja kuulsus.",otsustama,osalema,kl8,Anna otsustab osaleda .
20753,Lotte ja Roosi otsustavad teadlasi aidata.,otsustama,aitama,kl8,Lotte otsustavad aidata .
20756,"Igal inimesel on oma maitse, millist filmi ta tahab vaadata.",tahtma,vaatama,kl8,ta tahab vaadata
20759,"Sel reedel jõuabki kinodesse uus ulmefilm, mida kavatsen kindlasti vaatama minna.",kavatsema,minema,kl8,", kavatsen minna"
20760,"Mina isiklikult armastan vaadata draamafilme, kus on armastust, romantikat ja samas ka põnevust.",armastama,vaatama,kl8,Mina isiklikult armastan vaadata .
20774,"See film räägib ühest tüdrukust, kes tahab räppariks saada.",tahtma,saama,kl8,", kes tahab saada"
20804,"Nad ütlesid, et nad tahaksid seda filmi homme uuesti vaatama minna.",tahtma,minema,kl8,", et nad tahaksid minna"
20814,"Kõigepealt oli filmitegijatel lihtsalt vaja last, kes oskab hästi lugeda, et saaks täiskasvanud näitlejaid proovida.",oskama,lugema,kl8,", kes oskab lugeda"
20850,Sellel ajal ise küll elada ei oleks tahtnud.,tahtma,elama,kl8,ajal elada ei oleks tahtnud .
20853,Aga uuesti filmis mängida tahaks küll!,tahtma,mängima,kl8,Aga mängida tahaks küll !
20877,"Pileteid saate osta kino kassast, Apollo veebilehelt www punkt apollokino punkt ee või Apollo kino mobiilirakenduse abil.",saama,ostma,kl8,Pileteid saate osta .
20897,"See tähendab, et see inimene oskab kõiki töid teha.",oskama,tegema,kl8,", et inimene oskab teha"
20901,"See tähendab, et see inimene ei oska laulda.",oskama,laulma,kl8,", et inimene ei oska laulda"
20935,"Ma ei suuda otsustada, kas ma lähen homme peole või ei lähe.",suutma,otsustama,kl8,Ma ei suuda otsustada .
21063,Miks tahtis ema kohvikust ära minna?,tahtma,minema,kl8,Miks tahtis ema minna ?
21160,Ma sooviks ära maksta.,soovima,maksma,kl8,Ma sooviks maksta .
21224,"Ma tahaksin teada, kellele see üritus on mõeldud?",tahtma,teadma,kl8,Ma tahaksin teada ?
21326,"Ma tahaksin teada, et kas teil tõesti on jõulude ajal laual verivorst, hapukapsas, peedisalat, pohlamoos ja marineeritud kõrvitsasalat?",tahtma,teadma,kl8,Ma tahaksin teada ?
21388,Mida te saite advendiajast teada?,saama,teadma,kl8,Mida te saite teada ?
21397,Miks õpetaja ei taha enam jaanipäeval üle lõkke hüpata?,tahtma,hüppama,kl8,Miks õpetaja ei taha enam hüpata ?
21433,Meil on head inimesed ja need inimesed tahavad teha häid tegusid.,tahtma,tegema,kl8,ja inimesed tahavad teha
21443,"Meil on tähed: õ, ä, ö, ü, mida oskame sõnades õigesti hääldada!",oskama,hääldama,kl8,", oskame hääldada"
21470,Inimesed julgevad metsas mustikaid korjata ja õhtuti linnatänavatel käia.,julgema,korjama,kl8,Inimesed julgevad korjata .
21628,"Ega Antonile seal eriti meeldinud, tahtis isegi ära tulla, kuna võistlusi peaaegu ei olnudki.",tahtma,tulema,kl9,", tahtis tulla olnudki"
21669,Sel aastal otsustati see korraldada laupäeval.,otsustama,korraldama,kl9,aastal otsustati see korraldada .
21700,"Olen nii väsinud, et ei viitsi kuhugi enam minna.",viitsima,minema,kl9,", et ei viitsi minna"
21702,Tahan seda vaadata.,tahtma,vaatama,kl9,Tahan vaadata .
21703,Noh niisugust korvpalli tahaksin minagi nautida.,tahtma,nautima,kl9,Noh korvpalli tahaksin nautida .
21704,Püüan kiiresti valmis saada.,püüdma,saama,kl9,Püüan saada .
21758,Kõige ilusamate joonistuste järgi lubas Marko isa puust medalid meisterdada.,lubama,meisterdama,kl9,joonistuste lubas Marko meisterdada .
21776,"Muide, palju aastaid tagasi tohtisid olümpiamängudel võistelda ainult noormehed, nüüd võistlevad ka neiud.",tohtima,võistlema,kl9,"Muide , aastaid tohtisid võistelda ."
21841,Ma olen proovinud ka jalgpalli mängida.,proovima,mängima,kl9,Ma olen proovinud mängida .
21843,Lapsepõlves oli ta proovinud kõrgust hüpata.,proovima,hüppama,kl9,Lapsepõlves oli ta proovinud hüpata .
21860,Ta kavatses tippspordist loobuda.,kavatsema,loobuma,kl9,Ta kavatses loobuda .
21861,Ta ei kavatsenud veel treeneritööst loobuda.,kavatsema,loobuma,kl9,Ta ei kavatsenud loobuda .
21889,"Ja nüüd on tal akvaariumide vastu suur huvi tekkinud, tahab juba suuremat saada ja uusi kalu juurde osta.",tahtma,saama,kl9,", tahab saada"
21909,Mina tahan neid vaadata.,tahtma,vaatama,kl9,Mina tahan vaadata .
21912,Ja külalised tahavad ka korvpalli vaadata.,tahtma,vaatama,kl9,Ja külalised tahavad vaadata .
21915,Tahan Anna ja Antoni seltsis olla.,tahtma,olema,kl9,Tahan Anna olla .
21955,"Ega siis alati jõua ära oodata, kuni vanemad töölt tulevad.",jõudma,ootama,kl9,Ega siis alati jõua oodata tulevad .
21958,Esimene kord otsustasin viinereid grillida.,otsustama,grillima,kl9,kord otsustasin grillida .
21971,Siis ükskord tahtsin pihve soojendada.,tahtma,soojendama,kl9,Siis ükskord tahtsin soojendada .
21987,"Kõigepealt tuleb selgeks teha, kas tahetakse pidada sooja- või külmaveekalu, suuri skalaare või väikesi gupisid, kas rahulikke kalu või äkilisi parvkalu barbuseid?",tahtma,pidama,kl9,", kas tahetakse pidada"
22016,"Kalu nägemata ei oska ma midagi kindlat öelda, aga tavaliselt tekivad soomustele plekid, kui vee temperatuur on akvaariumis liiga kõrge või vee keemiline koostis pole kalade jaoks sobiv.",oskama,ütlema,kl9,nägemata ei oska ma öelda tekivad .
22022,Ma tõesti ei oska sulle head nõu anda.,oskama,andma,kl9,Ma tõesti ei oska anda .
22053,Tuka tahaks aga hoopis välja kasvatada.,tahtma,kasvatama,kl9,Tuka tahaks aga kasvatada .
22127,"Kui teada tahad, siis kavatsen pärast muusikakooli veel muusikaakadeemias ka kõrghariduse omandada.",tahtma,teadma,kl9,"Kui teada tahad ,"
22127,"Kui teada tahad, siis kavatsen pärast muusikakooli veel muusikaakadeemias ka kõrghariduse omandada.",kavatsema,omandama,kl9,tahad siis kavatsen omandada .
22131,Mina küll nii kaua õppida ei kavatse.,kavatsema,õppima,kl9,Mina küll õppida ei kavatse .
22134,Ja mida sa seal õppida kavatsed?,kavatsema,õppima,kl9,Ja sa õppida kavatsed ?
22142,Väiksena tahtsin väga arstiks saada.,tahtma,saama,kl9,Väiksena tahtsin saada .
22145,"Ja kuigi ma sain terveks, ei tahtnud ma pärast seda enam arstiks saada.",tahtma,saama,kl9,sain ei tahtnud ma saada .
22157,Küll ta oskas oma loomadest ja nende iseloomust huvitavalt rääkida!,oskama,rääkima,kl9,Küll ta oskas rääkida !
22159,Otsustasin siis kõigepealt tädi lehma Lilli ära lüpsta.,otsustama,lüpsma,kl9,Otsustasin siis kõigepealt lüpsta .
22175,Nii et kavatsed vabadust nautida ja ema-isa silme alt eemal olla.,kavatsema,nautima,kl9,Nii kavatsed nautida eemal .
22183,Tahan mööblirestauraatoriks õppida.,tahtma,õppima,kl9,Tahan õppida .
22209,"Jumal tänatud, et sa Tartusse õppima kavatsed minna.",kavatsema,minema,kl9,", et sa õppima kavatsed minna"
22237,"Ta armastab viibida looduses, jälgida loomade ja lindude elu, teha aiatööd ja kasvatada lilli ning mitmesuguseid eksootilisi taimi.",armastama,viibima,kl9,Ta armastab viibida .
22247,Ta oskab kodumasinaid remontida.,oskama,remontima,kl9,Ta oskab remontida .
22281,"Praegu ma veel ei tea, mis tööd tahaksin edaspidi teha.",tahtma,tegema,kl9,", tahaksin teha"
22283,"Isegi kui ma sellel erialal töötama ei hakka, siis endale ja oma tulevasele perele oskaksin edaspidi ikka riided selga õmmelda.",oskama,õmmeldama,kl9,hakka siis endale oskaksin edaspidi õmmelda .
22291,Kuhu tahab pärast põhikooli lõpetamist õppima minna Anna?,tahtma,minema,kl9,Kuhu tahab minna ?
22292,Kelleks ta saada tahab?,tahtma,saama,kl9,Kelleks ta saada tahab ?
22293,Kus tahab pärast põhikooli lõpetamist õpinguid jätkata Anton?,tahtma,jätkama,kl9,Kus tahab jätkata ?
22294,Kelleks tema tahab saada?,tahtma,saama,kl9,Kelleks tema tahab saada ?
22305,Mina käisin üheksa aastat maakoolis ja kavatsen siin ka keskkooli lõpetada.,kavatsema,lõpetama,kl9,ja kavatsen lõpetada
